OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_COUNTY_20|GEOID_COUNTY_20|NAMELSAD_COUNTY_20|AREALAND_COUNTY_20|AREAWATER_COUNTY_20|MTFCC_COUNTY_20|CLASSFP_COUNTY_20|FUNCSTAT_COUNTY_20|AREALAND_PART|AREAWATER_PART
221704258281234|50320|ZCTA5 50320|43541618|1174460|G6350|B5|S|27590369222758|19153|Polk County|1481988336|50078837|G4020|H1|A|33911296|1174460
221704258281234|50320|ZCTA5 50320|43541618|1174460|G6350|B5|S|27590370715767|19181|Warren County|1475870257|9099930|G4020|H1|A|9630322|0
221704258281239|50321|ZCTA5 50321|29361416|250312|G6350|B5|S|27590369222758|19153|Polk County|1481988336|50078837|G4020|H1|A|29355432|250312
221704258281239|50321|ZCTA5 50321|29361416|250312|G6350|B5|S|27590370715767|19181|Warren County|1475870257|9099930|G4020|H1|A|5984|0
221704258281252|50322|ZCTA5 50322|28034878|59113|G6350|B5|S|27590369222758|19153|Polk County|1481988336|50078837|G4020|H1|A|28034878|59113
221704258281258|50323|ZCTA5 50323|26237750|0|G6350|B5|S|27590495716644|19049|Dallas County|1523686079|8569247|G4020|H1|A|15875502|0
221704258281258|50323|ZCTA5 50323|26237750|0|G6350|B5|S|27590369222758|19153|Polk County|1481988336|50078837|G4020|H1|A|10362248|0
221704258281264|50324|ZCTA5 50324|3635516|0|G6350|B5|S|27590369222758|19153|Polk County|1481988336|50078837|G4020|H1|A|3635516|0
221704258281270|50325|ZCTA5 50325|20008329|232924|G6350|B5|S|27590495716644|19049|Dallas County|1523686079|8569247|G4020|H1|A|7952778|0
221704258281270|50325|ZCTA5 50325|20008329|232924|G6350|B5|S|27590369222758|19153|Polk County|1481988336|50078837|G4020|H1|A|12055551|232924
221704258281279|50327|ZCTA5 50327|40842498|571435|G6350|B5|S|27590369222758|19153|Polk County|1481988336|50078837|G4020|H1|A|40842498|571435
221704258281315|50401|ZCTA5 50401|383746182|1226558|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|383746182|1226558
221704258281318|50420|ZCTA5 50420|122635315|0|G6350|B5|S|27590353611332|19069|Franklin County|1507291799|1438346|G4020|H1|A|104041516|0
221704258281318|50420|ZCTA5 50420|122635315|0|G6350|B5|S|27590536236416|19197|Wright County|1503268877|4703964|G4020|H1|A|18593799|0
221704258281328|50421|ZCTA5 50421|237972472|481114|G6350|B5|S|27590536236416|19197|Wright County|1503268877|4703964|G4020|H1|A|237972472|481114
221704258281334|50423|ZCTA5 50423|368231376|2135684|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|368231376|2135684
221704258281347|50424|ZCTA5 50424|360532241|3151|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|136348105|3151
221704258281347|50424|ZCTA5 50424|360532241|3151|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|224184136|0
221704258281348|50426|ZCTA5 50426|908947|0|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|908947|0
2217026263558990|50427|ZCTA5 50427|174993|0|G6350|B5|S|27590353611332|19069|Franklin County|1507291799|1438346|G4020|H1|A|174993|0
221704258281367|50428|ZCTA5 50428|303713959|11480195|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|303713959|11480195
221704258281369|50430|ZCTA5 50430|162219161|0|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|98126139|0
221704258281369|50430|ZCTA5 50430|162219161|0|G6350|B5|S|27590131530698|19091|Humboldt County|1125017998|3373409|G4020|H1|A|1885684|0
221704258281369|50430|ZCTA5 50430|162219161|0|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|59209438|0
221704258281369|50430|ZCTA5 50430|162219161|0|G6350|B5|S|27590536236416|19197|Wright County|1503268877|4703964|G4020|H1|A|2997900|0
221704258281371|50431|ZCTA5 50431|1935574|0|G6350|B5|S|27590353611332|19069|Franklin County|1507291799|1438346|G4020|H1|A|1935574|0
221704258281372|50432|ZCTA5 50432|1125678|0|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|1125678|0
221704258281376|50433|ZCTA5 50433|123096165|0|G6350|B5|S|27590160724691|19023|Butler County|1502550829|4194983|G4020|H1|A|8738399|0
221704258281376|50433|ZCTA5 50433|123096165|0|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|65124607|0
221704258281376|50433|ZCTA5 50433|123096165|0|G6350|B5|S|27590176394368|19067|Floyd County|1296471923|2023930|G4020|H1|A|25331613|0
221704258281376|50433|ZCTA5 50433|123096165|0|G6350|B5|S|27590353611332|19069|Franklin County|1507291799|1438346|G4020|H1|A|23901546|0
221704258281380|50434|ZCTA5 50434|26046463|238127|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|10534435|238127
221704258281380|50434|ZCTA5 50434|26046463|238127|G6350|B5|S|27590180708269|19195|Worth County|1036314932|4709127|G4020|H1|A|15512028|0
221704258281383|50435|ZCTA5 50435|104856090|0|G6350|B5|S|27590176394368|19067|Floyd County|1296471923|2023930|G4020|H1|A|104856090|0
221704258281392|50436|ZCTA5 50436|350377674|1493146|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|147390317|1179113
221704258281392|50436|ZCTA5 50436|350377674|1493146|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|202987357|314033
221704258281408|50438|ZCTA5 50438|330256682|157787|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|330256682|157787
221704258281410|50439|ZCTA5 50439|85592409|89976|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|85592409|89976
221704258281412|50440|ZCTA5 50440|75576631|3414|G6350|B5|S|27590180708269|19195|Worth County|1036314932|4709127|G4020|H1|A|75576631|3414
221704258281429|50441|ZCTA5 50441|384229725|489337|G6350|B5|S|27590353611332|19069|Franklin County|1507291799|1438346|G4020|H1|A|384229725|489337
221704258281433|50444|ZCTA5 50444|54870278|19090|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|3132806|0
221704258281433|50444|ZCTA5 50444|54870278|19090|G6350|B5|S|27590180708269|19195|Worth County|1036314932|4709127|G4020|H1|A|51737472|19090
221704258281438|50446|ZCTA5 50446|101647521|150156|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|11697804|0
221704258281438|50446|ZCTA5 50446|101647521|150156|G6350|B5|S|27590180708269|19195|Worth County|1036314932|4709127|G4020|H1|A|89949717|150156
221704258281447|50447|ZCTA5 50447|268202881|1357536|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|170998517|1310806
221704258281447|50447|ZCTA5 50447|268202881|1357536|G6350|B5|S|27590536236416|19197|Wright County|1503268877|4703964|G4020|H1|A|97204364|46730
221704258281457|50448|ZCTA5 50448|161990636|105836|G6350|B5|S|27590180708269|19195|Worth County|1036314932|4709127|G4020|H1|A|161990636|105836
221704258281462|50449|ZCTA5 50449|106503882|23631|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|10515739|0
221704258281462|50449|ZCTA5 50449|106503882|23631|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|95988143|23631
221704258281476|50450|ZCTA5 50450|218956241|4290866|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|148956432|2022961
221704258281476|50450|ZCTA5 50450|218956241|4290866|G6350|B5|S|27590180708269|19195|Worth County|1036314932|4709127|G4020|H1|A|69999809|2267905
221704258281484|50451|ZCTA5 50451|158913733|28367|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|158913733|28367
221704258281495|50452|ZCTA5 50452|123219584|196348|G6350|B5|S|27590353611332|19069|Franklin County|1507291799|1438346|G4020|H1|A|123219584|196348
221704258281504|50453|ZCTA5 50453|113067920|177510|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|113067920|177510
221704258281507|50454|ZCTA5 50454|37962046|0|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|37962046|0
221704258281510|50455|ZCTA5 50455|84207873|0|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|84207873|0
221704258281523|50456|ZCTA5 50456|129320355|14091|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|2400682|0
221704258281523|50456|ZCTA5 50456|129320355|14091|G6350|B5|S|27590180708269|19195|Worth County|1036314932|4709127|G4020|H1|A|126919673|14091
221704258281525|50457|ZCTA5 50457|88120125|0|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|26136943|0
221704258281525|50457|ZCTA5 50457|88120125|0|G6350|B5|S|27590353611332|19069|Franklin County|1507291799|1438346|G4020|H1|A|24454739|0
221704258281525|50457|ZCTA5 50457|88120125|0|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|26551300|0
221704258281525|50457|ZCTA5 50457|88120125|0|G6350|B5|S|27590536236416|19197|Wright County|1503268877|4703964|G4020|H1|A|10977143|0
221704258281530|50458|ZCTA5 50458|183024741|69206|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|65360057|0
221704258281530|50458|ZCTA5 50458|183024741|69206|G6350|B5|S|27590176394368|19067|Floyd County|1296471923|2023930|G4020|H1|A|97495763|69206
221704258281530|50458|ZCTA5 50458|183024741|69206|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|20168921|0
221704258281551|50459|ZCTA5 50459|369859577|2084445|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|633800|0
221704258281551|50459|ZCTA5 50459|369859577|2084445|G6350|B5|S|27590180708269|19195|Worth County|1036314932|4709127|G4020|H1|A|369225777|2084445
221704258281553|50460|ZCTA5 50460|91782141|0|G6350|B5|S|27590176394368|19067|Floyd County|1296471923|2023930|G4020|H1|A|20316848|0
221704258281553|50460|ZCTA5 50460|91782141|0|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|71465293|0
221704258281576|50461|ZCTA5 50461|459992415|307095|G6350|B5|S|27590176394368|19067|Floyd County|1296471923|2023930|G4020|H1|A|734758|0
221704258281576|50461|ZCTA5 50461|459992415|307095|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|459257657|307095
221704258281579|50464|ZCTA5 50464|63710451|0|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|35036715|0
221704258281579|50464|ZCTA5 50464|63710451|0|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|1694748|0
221704258281579|50464|ZCTA5 50464|63710451|0|G6350|B5|S|27590180708269|19195|Worth County|1036314932|4709127|G4020|H1|A|26978988|0
221704258281581|50465|ZCTA5 50465|8584720|0|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|8584720|0
221704258281589|50466|ZCTA5 50466|359379404|268673|G6350|B5|S|27590357675151|19089|Howard County|1225702841|931480|G4020|H1|A|216823037|239233
221704258281589|50466|ZCTA5 50466|359379404|268673|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|142556367|29440
221704258281590|50467|ZCTA5 50467|2905597|0|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|2905597|0
221704258281604|50468|ZCTA5 50468|255447616|29336|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|63195989|29336
221704258281604|50468|ZCTA5 50468|255447616|29336|G6350|B5|S|27590176394368|19067|Floyd County|1296471923|2023930|G4020|H1|A|192251627|0
221704258281609|50469|ZCTA5 50469|224237153|75970|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|224237153|75970
221704258281617|50470|ZCTA5 50470|60018576|0|G6350|B5|S|27590353611332|19069|Franklin County|1507291799|1438346|G4020|H1|A|2131225|0
221704258281617|50470|ZCTA5 50470|60018576|0|G6350|B5|S|27590536236416|19197|Wright County|1503268877|4703964|G4020|H1|A|57887351|0
221704258281624|50471|ZCTA5 50471|111043558|0|G6350|B5|S|27590176394368|19067|Floyd County|1296471923|2023930|G4020|H1|A|104410131|0
221704258281624|50471|ZCTA5 50471|111043558|0|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|6633427|0
221704258281639|50472|ZCTA5 50472|318234106|764257|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|269809905|700067
221704258281639|50472|ZCTA5 50472|318234106|764257|G6350|B5|S|27590180708269|19195|Worth County|1036314932|4709127|G4020|H1|A|48424201|64190
221704258281641|50473|ZCTA5 50473|89968032|600637|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|89968032|600637
221704258281649|50475|ZCTA5 50475|246223432|89137|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|57093002|15057
221704258281649|50475|ZCTA5 50475|246223432|89137|G6350|B5|S|27590353611332|19069|Franklin County|1507291799|1438346|G4020|H1|A|189130430|74080
221704258281655|50476|ZCTA5 50476|100303138|81889|G6350|B5|S|27590495254499|19131|Mitchell County|1215368212|1118491|G4020|H1|A|100303138|81889
221704258281658|50477|ZCTA5 50477|48948622|0|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|48948622|0
221704258281661|50478|ZCTA5 50478|198059639|66908|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|198059639|66908
221704258281665|50479|ZCTA5 50479|150772215|0|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|109266300|0
221704258281665|50479|ZCTA5 50479|150772215|0|G6350|B5|S|27590353611332|19069|Franklin County|1507291799|1438346|G4020|H1|A|41505915|0
221704258281668|50480|ZCTA5 50480|165205905|774728|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|3660877|0
221704258281668|50480|ZCTA5 50480|165205905|774728|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|159647618|774728
221704258281668|50480|ZCTA5 50480|165205905|774728|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|1897410|0
221704258281671|50482|ZCTA5 50482|77620374|4782113|G6350|B5|S|27590161547505|19033|Cerro Gordo County|1471889949|17659669|G4020|H1|A|60541161|4594426
221704258281671|50482|ZCTA5 50482|77620374|4782113|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|17079213|187687
221704258281676|50483|ZCTA5 50483|209272508|0|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|61641173|0
221704258281676|50483|ZCTA5 50483|209272508|0|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|147631335|0
221704258281680|50484|ZCTA5 50484|112099480|180884|G6350|B5|S|27590177759016|19081|Hancock County|1478895055|5265568|G4020|H1|A|72253231|180884
221704258281680|50484|ZCTA5 50484|112099480|180884|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|2621543|0
221704258281680|50484|ZCTA5 50484|112099480|180884|G6350|B5|S|27590177759017|19189|Winnebago County|1037261956|3182049|G4020|H1|A|37224706|0
221704258281724|50501|ZCTA5 50501|394079861|3152447|G6350|B5|S|27590153493438|19187|Webster County|1853670893|7269394|G4020|H1|A|394079861|3152447
221704258281729|50510|ZCTA5 50510|224359056|630738|G6350|B5|S|27590335111832|19021|Buena Vista County|1488981867|13798140|G4020|H1|A|189392133|0
221704258281729|50510|ZCTA5 50510|224359056|630738|G6350|B5|S|27590281977611|19151|Pocahontas County|1495047209|3666530|G4020|H1|A|34966923|630738
221704258281741|50511|ZCTA5 50511|336636361|668412|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|336636361|668412
221704258281750|50514|ZCTA5 50514|293197815|2196162|G6350|B5|S|27590175543702|19063|Emmet County|1025349325|17175565|G4020|H1|A|189755556|1536391
221704258281750|50514|ZCTA5 50514|293197815|2196162|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|103442259|659771
221704258281755|50515|ZCTA5 50515|99358676|91529|G6350|B5|S|27590163546356|19041|Clay County|1469139465|13866648|G4020|H1|A|23162603|0
221704258281755|50515|ZCTA5 50515|99358676|91529|G6350|B5|S|27590145060656|19147|Palo Alto County|1460400553|14428727|G4020|H1|A|76196073|91529
221704258281757|50516|ZCTA5 50516|66870015|141165|G6350|B5|S|27590131530698|19091|Humboldt County|1125017998|3373409|G4020|H1|A|15769085|0
221704258281757|50516|ZCTA5 50516|66870015|141165|G6350|B5|S|27590153493438|19187|Webster County|1853670893|7269394|G4020|H1|A|51100930|141165
221704258281763|50517|ZCTA5 50517|194639313|1940842|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|194639313|1940842
221704258281765|50518|ZCTA5 50518|74767623|0|G6350|B5|S|27590153493438|19187|Webster County|1853670893|7269394|G4020|H1|A|74767623|0
221704258281770|50519|ZCTA5 50519|138948357|0|G6350|B5|S|27590131530698|19091|Humboldt County|1125017998|3373409|G4020|H1|A|76461838|0
221704258281770|50519|ZCTA5 50519|138948357|0|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|62486519|0
221704258281772|50520|ZCTA5 50520|58494520|886916|G6350|B5|S|27590131530698|19091|Humboldt County|1125017998|3373409|G4020|H1|A|54609862|874566
221704258281772|50520|ZCTA5 50520|58494520|886916|G6350|B5|S|27590281977611|19151|Pocahontas County|1495047209|3666530|G4020|H1|A|3884658|12350
221704258281774|50521|ZCTA5 50521|3160848|0|G6350|B5|S|27590153493438|19187|Webster County|1853670893|7269394|G4020|H1|A|3160848|0
221704258281779|50522|ZCTA5 50522|172811233|0|G6350|B5|S|27590130498254|19109|Kossuth County|2519361809|4125592|G4020|H1|A|172811233|0
221704258281781|50523|ZCTA5 50523|108912658|0|G6350|B5|S|27590153493438|19187|Webster County|1853670893|7269394|G4020|H1|A|108912658|0
221704258281784|50524|ZCTA5 50524|148095466|80806|G6350|B5|S|27590281977611|19151|Pocahontas County|1495047209|3666530|G4020|H1|A|6398709|0
221704258281784|50524|ZCTA5 50524|148095466|80806|G6350|B5|S|27590153493438|19187|Webster County|1853670893|7269394|G4020|H1|A|141696757|80806
221704258281794|50525|ZCTA5 50525|352483200|2409067|G6350|B5|S|27590536236416|19197|Wright County|1503268877|4703964|G4020|H1|A|352483200|2409067
221704258281798|50527|ZCTA5 50527|123013469|1787379|G6350|B5|S|27590145060656|19147|Palo Alto County|1460400553|14428727|G4020|H1|A|123013469|1787379
221704258281801|50528|ZCTA5 50528|192953187|0|G6350|B5|S|27590145060656|19147|Palo Alto County|1460400553|14428727|G4020|H1|A|192953187|0
221704258281804|50529|ZCTA5 50529|1313575|0|G6350|B5|S|27590131530698|19091|Humboldt County|1125017998|3373409|G4020|H1|A|1313575|0
221704258281808|50530|ZCTA5 50530|162445439|1402245|G6350|B5|S|27590674016901|19015|Boone County|1477555796|8129933|G4020|H1|A|6554992|0
221704258281808|50530|ZCTA5 50530|162445439|1402245|G6350|B5|S|27590153493438|19187|Webster County|1853670893|7269394|G4020|H1|A|155890447|1402245
221704258281810|50531|ZCTA5 50531|100499116|3791550|G6350|B5|S|27590175543702|19063|Emmet County|1025349325|17175565|G4020|H1|A|100499116|3791550
221704258281819|50532|ZCTA5 50532|195414362|193529|G6350|B5|S|27590355772671|19079|Hamilton County|1493720721|1956182|G4020|H1|A|19197653|0
221704258281819|50532|ZCTA5 50532|195414362|193529|G6350|B5|S|27590153493438|19187|Webster County|1853670893|7269394|G4020|H1|A|176216709|193529
221704258281834|50533|ZCTA5 50533|252948744|0|G6350|B5|S|27590131530698|19091|Humboldt County|1125017998|3373409|G4020|H1|A|28059125|0
221704258281834|50533|ZCTA5 50533|252948744|0|G6350|B5|S|27590153493438|19187|Webster County|1853670893|7269394|G4020|H1|A|23812035|0
221704258281834|50533|ZCTA5 50533|252948744|0|G6350|B5|S|27590536236416|19197|Wright County|1503268877|4703964|G4020|H1|A|201077584|0
